id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C31561820013182210,SF11E131397,44.868,-115.814,WF,367.9999991,201508310000Z,ID,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31561920013182210,SF11E131397,44.843,-115.802,WF,45.99999989,201508310000Z,ID,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C24353820013186350,SF11E129968,48.236,-112.967,WF,45.99999989,201508130000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C24353920013186350,SF11E129886,48.231,-113.049,WF,91.99999977,201508130000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C26714820013184970,SF11E136653,46.41,-113.594,WF,45.99999989,201508190000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27534420013184510,SF11E138921,45.519,-113.198,WF,45.99999989,201508210000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27534520013184510,SF11E138921,45.519,-113.245,WF,1839.999995,201508210000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27881120013184280,SF11E138921,45.515,-113.228,WF,275.9999993,201508220000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28205020013184050,SF11E138921,45.509,-113.246,WF,1057.999997,201508230000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28562720013183820,SF11E138921,45.533,-113.216,WF,459.9999989,201508240000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29011220013183590,SF11E138921,45.541,-113.23,WF,367.9999991,201508250000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29674720013183360,SF11E138921,45.518,-113.212,WF,91.99999977,201508260000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29674820013183360,SF11E138921,45.49,-113.239,WF,275.9999993,201508260000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29674920013183360,SF11E138921,45.516,-113.24,WF,91.99999977,201508260000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30246020013183130,SF11E148503,48.25,-113.045,WF,459.9999989,201508270000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30248320013183130,SF11E138921,45.52,-113.191,WF,91.99999977,201508270000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30248720013183130,SF11E138921,45.544,-113.239,WF,321.9999992,201508270000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30248820013183130,SF11E138921,45.511,-113.263,WF,137.9999997,201508270000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30703920013182900,SF11E148503,48.207,-113.026,WF,10349.99997,201508280000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30704820013182900,SF11E148503,48.246,-112.969,WF,367.9999991,201508280000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30709620013182900,SF11E138921,45.517,-113.179,WF,137.9999997,201508280000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30710120013182900,SF11E138921,45.518,-113.212,WF,45.99999989,201508280000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30710220013182900,SF11E138921,45.506,-113.239,WF,45.99999989,201508280000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31087120013182670,SF11E148503,48.157,-112.925,WF,1609.999996,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31087720013182670,SF11E148503,48.256,-112.956,WF,45.99999989,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31087820013182670,SF11E148503,48.258,-113.033,WF,1103.999997,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31088020013182670,SF11E148503,48.236,-112.967,WF,45.99999989,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31088520013182670,SF11E148503,48.233,-113.02,WF,91.99999977,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31089320013182670,SF11E148503,48.245,-113.119,WF,229.9999994,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31089620013182670,SF11E148503,48.207,-113.157,WF,91.99999977,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31089720013182670,SF11E148503,48.205,-113.187,WF,91.99999977,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31093220013182670,SF11E138921,45.543,-113.145,WF,45.99999989,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31094520013182670,SF11E138921,45.517,-113.226,WF,45.99999989,201508290000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31397320013182440,SF11E148503,48.203,-113.007,WF,45.99999989,201508300000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31397420013182440,SF11E148503,48.272,-113.018,WF,45.99999989,201508300000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31397720013182440,SF11E148503,48.26,-113.046,WF,45.99999989,201508300000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31397820013182440,SF11E148503,48.248,-113.074,WF,45.99999989,201508300000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31560820013182210,SF11E149402,47.758,-112.873,WF,91.99999977,201508310000Z,MT,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C24380920013186350,SF11E136875,43.03,-122.189,WF,183.9999995,201508130000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C24381120013186350,SF11E136875,43.084,-122.214,WF,45.99999989,201508130000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C24793920013186120,SF11E136875,43.058,-122.21,WF,183.9999995,201508140000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C25539020013185660,SF11E136875,43.098,-122.191,WF,229.9999994,201508160000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C25539120013185660,SF11E136875,43.035,-122.2,WF,45.99999989,201508160000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C25793920013185430,SF11E136875,43.054,-122.205,WF,45.99999989,201508170000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C26124220013185200,SF11E136875,43.098,-122.191,WF,91.99999977,201508180000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C26124320013185200,SF11E136875,43.047,-122.2,WF,229.9999994,201508180000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C26703320013184970,SF11E136875,43.09,-122.175,WF,45.99999989,201508190000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C26703420013184970,SF11E136875,43.051,-122.197,WF,91.99999977,201508190000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27165720013184740,SF11E136875,43.035,-122.2,WF,45.99999989,201508200000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27909820013184280,SF11E136875,43.098,-122.186,WF,367.9999991,201508220000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C27909920013184280,SF11E136875,43.047,-122.194,WF,597.9999985,201508220000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28236020013184050,SF11E136875,43.094,-122.191,WF,1103.999997,201508230000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28236120013184050,SF11E136875,43.075,-122.183,WF,321.9999992,201508230000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28236220013184050,SF11E136875,43.046,-122.196,WF,689.9999983,201508230000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C28586520013183820,SF11E136875,43.079,-122.191,WF,183.9999995,201508240000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29031720013183590,SF11E136875,43.078,-122.185,WF,91.99999977,201508250000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29031820013183590,SF11E136875,43.037,-122.186,WF,45.99999989,201508250000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29044420013183590,SF11E136875,43.084,-122.214,WF,45.99999989,201508250000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C29729120013183360,SF11E136875,43.046,-122.196,WF,91.99999977,201508260000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C30285220013183130,SF11E136875,43.057,-122.203,WF,183.9999995,201508270000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C31127220013182670,SF11E136875,43.06,-122.11,WF,45.99999989,201508290000Z,OR,0.4,2.2,2.8,8.3,0.7,0.5,0,0.14,1.8,3,0.06,4.13,22
SF11C25521120013185660,SF11E125516,44.232,-115.99,WF,45.99999989,201508160000Z,ID,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C23615520013186810,SF11E130252,44.558,-117.955,WF,199.9999995,201508110000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C23926820013186580,SF11E130252,44.558,-117.873,WF,2023.999995,201508120000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C24369520013186350,SF11E130252,44.544,-117.726,WF,45.99999989,201508130000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C24370720013186350,SF11E130252,44.484,-117.867,WF,799.999998,201508130000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C24789020013186120,SF11E131596,44.291,-118.957,WF,5335.999987,201508140000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25201420013185890,SF11E130252,44.556,-117.715,WF,45.99999989,201508150000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25202520013185890,SF11E130252,44.533,-117.822,WF,45.99999989,201508150000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25208020013185890,SF11E131596,44.295,-118.968,WF,321.9999992,201508150000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25208120013185890,SF11E131596,44.34,-118.972,WF,45.99999989,201508150000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25531520013185660,SF11E131596,44.302,-119.007,WF,597.9999985,201508160000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25531720013185660,SF11E131596,44.217,-118.984,WF,139.9999997,201508160000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25788220013185430,SF11E131596,44.338,-118.986,WF,45.99999989,201508170000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C25793120013185430,SF11E128519,44.783,-121.505,WF,69.99999983,201508170000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C26117120013185200,SF11E134251,44.83,-118.855,WF,45.99999989,201508180000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C26117920013185200,SF11E131596,44.248,-118.978,WF,45.99999989,201508180000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C26693020013184970,SF11E131596,44.189,-118.892,WF,69.99999983,201508190000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C26702620013184970,SF11E128519,44.726,-121.545,WF,69.99999983,201508190000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C27161520013184740,SF11E131596,44.172,-118.79,WF,69.99999983,201508200000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C27161820013184740,SF11E131596,44.235,-118.848,WF,45.99999989,201508200000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C27162020013184740,SF11E131596,44.171,-118.874,WF,69.99999983,201508200000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C27553720013184510,SF11E137889,44.529,-118.681,WF,45.99999989,201508210000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C27558920013184510,SF11E128519,44.773,-121.518,WF,2799.999993,201508210000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28235520013184050,SF11E128519,44.75,-121.517,WF,1679.999996,201508230000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C28580720013183820,SF11E128519,44.752,-121.51,WF,69.99999983,201508240000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C29038820013183590,SF11E131596,44.195,-118.768,WF,69.99999983,201508250000Z,OR,0.1,0.2,0.75,2,0.8,0,0,0.38,2.5,1.6,0.13,5.72,24
SF11C21346920013189110,SF11E117379,41.415,-121.355,WF,69.99999983,201508010000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21347020013189110,SF11E117379,41.415,-121.423,WF,69.99999983,201508010000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21703820013188650,SF11E120281,41.464,-121.302,WF,69.99999983,201508030000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21704120013188650,SF11E117379,41.411,-121.368,WF,1049.999997,201508030000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21704220013188650,SF11E120281,41.456,-121.353,WF,699.9999983,201508030000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21704320013188650,SF11E120281,41.46,-121.395,WF,69.99999983,201508030000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C21704420013188650,SF11E117379,41.397,-121.404,WF,489.9999988,201508030000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C31565220013182210,SF11E150958,41.444,-121.364,WF,69.99999983,201508310000Z,CA,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C23922420013186580,SF11E128620,46.316,-116.446,WF,99.99999975,201508120000Z,ID,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C24380320013186350,SF11E128519,44.807,-121.412,WF,799.999998,201508130000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C24380520013186350,SF11E128519,44.829,-121.44,WF,399.999999,201508130000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25214420013185890,SF11E128519,44.769,-121.429,WF,139.9999997,201508150000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538120013185660,SF11E128519,44.776,-121.422,WF,769.9999981,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538220013185660,SF11E128519,44.807,-121.412,WF,399.999999,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538320013185660,SF11E128519,44.811,-121.456,WF,489.9999988,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538420013185660,SF11E128519,44.77,-121.458,WF,69.99999983,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538520013185660,SF11E128519,44.799,-121.467,WF,279.9999993,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25538620013185660,SF11E128519,44.812,-121.514,WF,69.99999983,201508160000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25792920013185430,SF11E128519,44.776,-121.451,WF,1539.999996,201508170000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C25793020013185430,SF11E128519,44.764,-121.499,WF,69.99999983,201508170000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26123520013185200,SF11E128519,44.765,-121.489,WF,2589.999994,201508180000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26679320013184970,SF11E131773,45.993,-117.663,WF,45.99999989,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26687620013184970,SF11E131488,44.333,-118.141,WF,47.43391509,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26701820013184970,SF11E128519,44.774,-121.431,WF,69.99999983,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26702020013184970,SF11E128519,44.765,-121.456,WF,139.9999997,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26702120013184970,SF11E128519,44.756,-121.487,WF,209.9999995,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C26702320013184970,SF11E128519,44.742,-121.507,WF,69.99999983,201508190000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C27165520013184740,SF11E128519,44.754,-121.496,WF,69.99999983,201508200000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C27559020013184510,SF11E128519,44.812,-121.514,WF,349.9999991,201508210000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C29696820013183360,SF11E128519,44.751,-121.48,WF,139.9999997,201508260000Z,OR,0.05,0.1,0.2,0.3,0.5,0,1.58,0.72,3.5,1.4,0.08,1.83,28
SF11C23035720013187270,SF11E122260,42.42,-105.594,WF,69.99999983,201508090000Z,WY,0.1,1.5,4,2,3,5,0.88,0.14,3.5,2,0.06,4.34,34
SF11C21349020013189110,SF11E116259,38.917,-122.362,WF,999.9999975,201508010000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21349220013189110,SF11E116259,38.891,-122.388,WF,1399.999997,201508010000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21493620013188880,SF11E116259,38.889,-122.381,WF,599.9999985,201508020000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21493820013188880,SF11E116259,38.96,-122.458,WF,999.9999975,201508020000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21494020013188880,SF11E116259,38.954,-122.498,WF,1399.999997,201508020000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21494720013188880,SF11E116259,38.926,-122.541,WF,199.9999995,201508020000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21704720013188650,SF11E120302,39.335,-121.216,WF,149.9999996,201508030000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21706020013188650,SF11E116259,38.904,-122.411,WF,1599.999996,201508030000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21708020013188650,SF11E120191,38.926,-122.658,WF,149.9999996,201508030000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21899520013188420,SF11E116259,38.893,-122.389,WF,199.9999995,201508040000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C30733520013182900,SF11E148960,39.385,-121.217,WF,149.9999996,201508280000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C30733620013182900,SF11E148960,39.373,-121.227,WF,149.9999996,201508280000Z,CA,0.5,0.5,1,1,1,0.2,1.58,0.2,0.6,2,0.2,1.21,36
SF11C21496320013188880,SF11E136617,40.384,-123.177,WF,45.99999989,201508020000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C21496420013188880,SF11E136617,40.442,-123.195,WF,139.9999997,201508020000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C22871120013187500,SF11E136617,40.492,-123.237,WF,137.9999997,201508080000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C23282720013187040,SF11E136617,40.478,-123.219,WF,45.99999989,201508100000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C23625820013186810,SF11E136617,40.488,-123.222,WF,45.99999989,201508110000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C23935420013186580,SF11E136617,40.483,-123.221,WF,183.9999995,201508120000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C23936820013186580,SF11E134020,40.657,-123.409,WF,69.99999983,201508120000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C24378620013186350,SF11E128751,38.217,-119.348,WF,91.99999977,201508130000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C24383820013186350,SF11E136617,40.492,-123.23,WF,91.99999977,201508130000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C24384420013186350,SF11E136617,40.482,-123.254,WF,91.99999977,201508130000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C24795120013186120,SF11E136617,40.38,-123.175,WF,91.99999977,201508140000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C24795220013186120,SF11E136617,40.493,-123.232,WF,367.9999991,201508140000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C25213720013185890,SF11E128751,38.2,-119.324,WF,45.99999989,201508150000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C28581820013183820,SF11E134020,40.655,-123.422,WF,839.9999979,201508240000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C29033120013183590,SF11E134020,40.654,-123.401,WF,139.9999997,201508250000Z,CA,0.1,1,1.5,1.2,2.5,0,3.02,0.16,3.1,3,0.15,8.62,37
SF11C21351320013189110,SF11E133988,40.907,-123.434,WF,69.99999983,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21351920013189110,SF11E133988,41.014,-123.522,WF,367.9999991,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21352620013189110,SF11E118864,41.202,-123.663,WF,45.99999989,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21352720013189110,SF11E122242,40.324,-123.397,WF,45.99999989,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21352820013189110,SF11E122242,40.341,-123.416,WF,91.99999977,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21353020013189110,SF11E134020,40.62,-123.504,WF,69.99999983,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
SF11C21353320013189110,SF11E118864,41.175,-123.695,WF,45.99999989,201508010000Z,CA,1,2,2,3,3,7,0.63,0.16,0,1.8,0.04,18.8,38
